"","chr1_47051752","chr1_60171660","chr1_162532502","chr1_225942842","chr1_227125826","chr2_38755298","chr2_64440295","chr2_113885277","chr2_144234430","chr2_232393064","chr3_119499190","chr3_122281939","chr3_122281975","chr4_48136452","chr4_53799391","chr4_100768712","chr4_124180616","chr5_77804381","chr6_31589196","chr6_32294470","chr6_32449961","chr6_32549631","chr6_32711617","chr6_167535764","chr6_167536063","chr6_167536086","chr7_2116368","chr7_2653955","chr8_56903623","chr8_125784769","chr8_145023013","chr9_98771728","chr10_11246628","chr10_63759909","chr10_80757927","chr10_112722440","chr11_46382544","chr11_88090861","chr11_114127960","chr12_6642229","chr12_48147034","chr12_57872123","chr12_123373173","chr13_47373579","chr16_4732369","chr16_12156525","chr16_29674487","chr16_29674972","chr16_50769852","chr16_57023022","chr16_57023191","chr16_67516493","chr16_72041376","chr16_84690554","chr16_88103629","chr19_51876788"
"GSM1051826_7512560104_R06C02",0.613332444685767,0.4198286103809,0.622543679421965,0.48803592611361,0.523775246128292,0.0507161075142241,0.373400303027937,0.280469346151865,0.491748713211977,0.76900152736463,0.534143591827843,0.901492800418752,0.675643368922814,0.702134329421525,0.468755454522278,0.0854955269439207,0.448047201274725,0.333319982859052,0.0864339434795443,0.346574905858736,0.301300196230458,0.11717145523531,0.988048483871629,0.518039077850859,0.672868429152844,0.660378446432369,0.666880167758028,0.571421002377333,0.386954808529302,0.490128686473676,0.362014119552315,0.93754802637878,0.828612774071266,0.93221211601167,0.322600889236777,0.812461106644042,0.109314984653031,0.230882187106486,0.668671394546976,0.130618410593828,0.630633911650339,0.214533421575116,0.18005882838057,0.402655740476348,0.932459548307219,0.431970658602236,0.0269972550323985,0.0562492010056675,0.13218211813999,0.441795211545221,0.179373340588318,0.0916352906727838,0.620293048692328,0.967963317239076,0.918687589158345,0.633287517889418
"GSM1051827_7512560115_R01C01",0.332884613503255,0.210852939643201,0.411231821074376,0.339399400584466,0.268583317563044,0.0810487090763907,0.213580788453632,0.150640768437363,0.311295076785876,0.737777661623624,0.327927914851155,0.79382855852223,0.573245460493961,0.794038394759132,0.463926422520712,0.0733365808282033,0.353047084325441,0.247109696026264,0.0491396917637409,0.222714665732913,0.69256078343428,0.610379032579911,0.970188259771428,0.61247491131765,0.694711449248469,0.611401021906634,0.45509803681068,0.310342097502061,0.306711325875625,0.286308826817897,0.248357401595469,0.914501940842991,0.752845571314301,0.96423658872077,0.259525135900953,0.829780671502421,0.0783505844143608,0.084242700141809,0.689415208723166,0.0921473985438513,0.423727301736512,0.229591675364519,0.149116938720899,0.196014483282686,0.802691028250832,0.244285667808229,0.0162202606909847,0.0535521273459762,0.0993703195665675,0.322437337412965,0.119931625169286,0.0877920278768176,0.377659894170061,0.944672051192009,0.887293707231987,0.61486763675519
"GSM1051828_7512560115_R02C01",0.554150431597216,0.490459957869426,0.596277103717002,0.565690925312614,0.491404897603288,0.0886654478976234,0.442230519010961,0.296002058361803,0.456406051117188,0.761410711731527,0.488558992479533,0.838487942586051,0.670978052577177,0.617980260844901,0.477424104757139,0.132933028498999,0.511962157542511,0.393620378825981,0.106128226271104,0.368765890324805,0.608729628281625,0.516434194767697,0.806760315771445,0.486446973902549,0.706871270247229,0.692351754314496,0.63452588789131,0.504913997055441,0.425515194071845,0.506808312047666,0.400525937658947,0.908278496361623,0.778265795940087,0.878291586384072,0.336257716769077,0.80465546350003,0.146737856275744,0.314077642649824,0.64719946781978,0.213215473877215,0.573963557118511,0.227050808969628,0.225491039426523,0.380072536950257,0.899929560929796,0.414292838263906,0.0302499105714231,0.0832686955331478,0.21460504150018,0.273015360965279,0.107336668922955,0.109956431968049,0.584294459356717,0.962129431941479,0.842884431709647,0.620673466176494
"GSM1051829_7512560115_R03C01",0.247835090574037,0.207511144755462,0.314719914432568,0.266384506373549,0.222031627738948,0.061099546957267,0.210827689757921,0.16093759361205,0.315000827869615,0.800527990782136,0.270957413695171,0.854053099181379,0.552116443885623,0.797624711133013,0.451433223416454,0.0605234279277547,0.281699560607326,0.229394469236988,0.0617070756113922,0.230463732278477,0.0470433280117046,0.49463549490291,0.978840255302189,0.728867723203143,0.786072016084811,0.706955789159414,0.378826279886012,0.279216121204925,0.410225507204673,0.226477333949313,0.221388318203967,0.915899325871123,0.874087096474966,0.942177493138152,0.277100562318465,0.917888358618462,0.0710293984169206,0.123239642487973,0.723137911658504,0.109797277406922,0.324550719202661,0.25828094607166,0.114349705056623,0.183842634121067,0.885977772523055,0.200008600042875,0.0181510685388855,0.0616276477146042,0.0939198433819531,0.48735193903597,0.201266993856661,0.116040441517704,0.293059316445927,0.936869359936032,0.885908611936009,0.658478906290273
"GSM1051830_7512560115_R04C01",0.270556097307814,0.203768250139225,0.377740771496176,0.250167991647639,0.24326592098899,0.0683861301369863,0.250129965500383,0.172126802277932,0.296396317815914,0.810999071527477,0.24816272649807,0.881921976303383,0.56978690367248,0.862588855456116,0.440329548763527,0.0952698737345001,0.263422972513191,0.193223565474129,0.0804173043337006,0.211190923491098,0.150444420567629,0.214469628496856,0.963420319145756,0.758411589411217,0.798534798534799,0.7453421972757,0.442448439305615,0.287150677991379,0.429766266404678,0.230741809143233,0.229921747765617,0.940206715438313,0.861779907747727,0.954912879468295,0.279000494058555,0.932597356023336,0.0853807917212421,0.122757220771724,0.807054047507713,0.115713937068061,0.342429661384737,0.270319730203132,0.0708621562341826,0.165047340274865,0.882905840086891,0.208715062212621,0.0255432664838388,0.0561156634776267,0.132984657822959,0.318039121430523,0.10353959269849,0.0958396138653765,0.273258577866128,0.956272917309208,0.869341563786008,0.642930003648049
"GSM1051831_7512560115_R05C01",0.467993497816366,0.385868521960177,0.50766113439437,0.406332478031292,0.457600310508456,0.0642689742202993,0.312279461967337,0.292784865594859,0.368424250704331,0.867661221813769,0.424119236110492,0.822260819360347,0.58249085408464,0.739655481422719,0.473484612048388,0.148345204625993,0.422939147046527,0.346688646162641,0.0709023317025691,0.355469598735628,0.491206108505447,0.466777785764589,0.988294545318387,0.583961501383516,0.657097716568294,0.670663123743872,0.575490530845717,0.45081866968058,0.424612460601219,0.397975170675608,0.321937746834746,0.914521812190728,0.850301630660266,0.887717298375606,0.339924450017502,0.820632835310572,0.138223430628522,0.174716908085113,0.754887597486828,0.135970456770842,0.473964520643326,0.246735467565291,0.178857111549419,0.402022919412055,0.936482447923636,0.364588602938875,0.0340165311183787,0.0682242990654206,0.141269630420611,0.41631308842098,0.200502987583818,0.139492719601885,0.435145289248652,0.943300002865083,0.850611136260751,0.630575653406096
"GSM1051832_7512560115_R06C01",0.489191887970954,0.271398256901961,0.482670427523933,0.427112782226524,0.375809058245399,0.0502387152777778,0.410409510138001,0.229085678401019,0.420042190651929,0.810875446124696,0.423984637614544,0.902272967312229,0.632545872526988,0.753119687001158,0.452697243454257,0.070626984277302,0.39258582972882,0.258337879254868,0.0860649444005382,0.315995227333847,0.790783023276404,0.996155071990169,0.876385959332047,0.612373581467814,0.77182639723849,0.724216048218284,0.567093553771871,0.45615526895594,0.366065833332461,0.335090612166026,0.3274182345037,0.958977876361626,0.886839196038878,0.902403343782654,0.331908709868834,0.909320232864218,0.0887058097841443,0.286482162702244,0.821665785616127,0.173681410844519,0.486672214213224,0.144526216316829,0.102520498026116,0.29499481329575,0.965567798116225,0.328278009496132,0.0284888517157136,0.0479484063931209,0.182763302454626,0.52184117059553,0.243434598155773,0.124276354647674,0.482321004335218,0.959197808771212,0.893748938338712,0.713480687646232
"GSM1051833_7512560115_R01C02",0.455164095569165,0.360981450214074,0.45244946060964,0.44307849967171,0.390671806037332,0.0376774193548387,0.405672437196653,0.273188169605385,0.375950315441856,0.790033625452155,0.373144193719436,0.814292109699777,0.570612979840917,0.620804858239358,0.419873469011313,0.100395245214564,0.457779221332672,0.270747418709801,0.0857538667804379,0.281005126624351,0.51242618824388,0.513644139518579,0.857454989204598,0.603691889620768,0.725678533662319,0.70434949102836,0.498229601121643,0.428794219766255,0.380103246124817,0.377666116732115,0.343680623770926,0.89101084421313,0.812691021165676,0.885144040670307,0.31919008070226,0.903236203460046,0.146604987708001,0.253174990442764,0.695589131135904,0.207159977266274,0.462903844901629,0.223199613339778,0.120396083016662,0.269777131770429,0.931590390836294,0.30793736920776,0.0356074859484184,0.0874553799082101,0.180449927961955,0.460641681366409,0.248124620702344,0.0836208388311737,0.430695274395544,0.93499900059964,0.86923914358292,0.621985141972666
"GSM1051834_7512560115_R02C02",0.37566393992738,0.288829922234686,0.409597029473039,0.362850839224954,0.333095689577316,0.0726212259835316,0.291966408963869,0.224176953430013,0.327820951826886,0.760052794776002,0.388811645700719,0.771530386194779,0.581048468501759,0.719940940134306,0.417602037415488,0.0952813143756042,0.391270128890979,0.251543833205643,0.0742871347223194,0.290565090296375,0.818037131518121,0.611440867079799,0.971559164454046,0.632790758337194,0.775431487902755,0.708514502458414,0.510672575279744,0.384369347757257,0.360213685800819,0.323109741648145,0.282261397903717,0.918708484445392,0.761692930806664,0.947208446648536,0.308504789592977,0.87645601639322,0.12050223625343,0.189210620959378,0.714350479057176,0.167539439193289,0.41943988640342,0.230444993075209,0.150170309864744,0.246168782664959,0.868964211323613,0.307537463434401,0.024745371608248,0.0621106105626378,0.164661443904437,0.433906909711727,0.21488497886142,0.0926863067333461,0.400858812808382,0.951588001764446,0.860046651116295,0.567407999419146
"GSM1051835_7512560115_R03C02",0.4516632941351,0.31484419241978,0.462419171295407,0.382431515737794,0.353473353595931,0.0539346739509473,0.35530144794801,0.236570760984683,0.469760674221323,0.737838678486677,0.379967756505081,0.814080236542055,0.608156373817342,0.710792191309378,0.46055119223773,0.157282072360785,0.397069514071703,0.259363263888023,0.0897705681024487,0.262736873499942,0.870888651332284,0.989512325480843,0.965674642324037,0.598560572421874,0.693648956427585,0.665631135798768,0.535207368569696,0.418625530036947,0.408724595607409,0.334152217705153,0.288346142953663,0.924794872463988,0.776818680059249,0.92463768115942,0.3170617552479,0.864061078974689,0.117625207516853,0.244581784574244,0.749687923108603,0.154090287365895,0.49733382817923,0.260490940970193,0.13394637000836,0.308848748374418,0.810309724929608,0.318221823189727,0.0190695826582841,0.0486454995630644,0.176658205599435,0.34576069543983,0.125460440650356,0.0882933389505016,0.446898737932924,0.940369685767098,0.899980445834963,0.670249603077901
"GSM1051836_7512560115_R04C02",0.204730317038676,0.112523782334326,0.227609231051922,0.185262156078474,0.150507661260775,0.0802487711906911,0.145864201735398,0.100121038371202,0.203082871997183,0.811837586152806,0.201487598294834,0.827883987563676,0.614527164889335,0.889639550874065,0.440632302136874,0.0959835088231722,0.156449149692873,0.177098763244015,0.054687501748748,0.189168141917327,0.582299485752362,0.538738623783037,0.768237478648099,0.746810659678541,0.769407933923679,0.687969267843775,0.347202263892453,0.195269197737401,0.298694480921481,0.158423129421789,0.197915291503599,0.943936554070357,0.822001359513943,0.903553299492386,0.264251651833015,0.939062902677137,0.0568177643205751,0.119594088527971,0.74880095655241,0.0790613995561993,0.272687686553856,0.259199562901243,0.0765526067627644,0.140426052289364,0.875400606323084,0.146716017852416,0.0255365922557214,0.0749136143745681,0.0624033521181898,0.543635566109125,0.244163251014479,0.107422179646591,0.212788594443904,0.948516671970581,0.892090637024369,0.615367696907754
"GSM1051837_7512560115_R05C02",0.346383855821778,0.342645304513251,0.434644076673425,0.397658066994217,0.363892236281406,0.0724023961991324,0.316576219693846,0.247796641672795,0.421283136928488,0.769707324348434,0.355187943743053,0.836912558873032,0.583091028843161,0.711427435363325,0.447995798517711,0.131487697869227,0.413575137907843,0.241047425740412,0.0932926520288334,0.316299679298901,0.22139570090583,0.364202739202581,0.696799923121606,0.629173571996791,0.738203062882428,0.69966984423406,0.530423022367679,0.415113612833028,0.349740422083867,0.396079345253657,0.295673361808576,0.89737732256305,0.818564361405954,0.941437690813211,0.323245316199227,0.8874422447684,0.12705696468408,0.249604400999099,0.787615557708084,0.169445166150465,0.408569168145086,0.226310851662671,0.0859227068135962,0.295850147430424,0.911964461150741,0.311651505801543,0.0228617767997323,0.074338784575005,0.183386449032872,0.451046477861685,0.168614449270902,0.101470074553104,0.404855413910661,0.949520233625365,0.902298850574713,0.640100340746088
"GSM1051838_7512560115_R06C02",0.405766273671445,0.342440883641306,0.453146014739405,0.406792351208495,0.318476532134723,0.0558204211362733,0.303891525559438,0.207136336349985,0.377288498346297,0.864432183646051,0.348553999440427,0.843129688675224,0.61124811321474,0.718597301352828,0.401227791078191,0.0878810550343287,0.374923278802611,0.2597643988282,0.0805521350475367,0.25077327310147,0.180639140328803,0.00841799941087959,0.980312150234998,0.695461194965292,0.794423711784125,0.720266787493804,0.548170302768518,0.356846294305493,0.395256457163702,0.315059599532796,0.273850435101392,0.894274911604689,0.842714326392777,0.90666424550572,0.330843741156829,0.910811733913252,0.0887482952478339,0.145452108543228,0.752834296579962,0.110634398176288,0.438162755107453,0.212972306312367,0.137719427644195,0.243459789973077,0.904908732116428,0.274718090964499,0.013942900667056,0.0578368469294226,0.153444227784827,0.432085791749533,0.211801064417875,0.066142683521823,0.402103030579186,0.982436778709718,0.926900125628141,0.677966722757647
"GSM1051839_7512560124_R01C01",0.440986574966304,0.332646799273839,0.437038436049741,0.407176100308545,0.362684929578597,0.0575641570962711,0.348237182611485,0.257790301924832,0.430780617483997,0.726893784553899,0.384717540153711,0.804826521617177,0.545717634776821,0.603811326361264,0.399740564265926,0.0995091781046226,0.359348943738425,0.246330856719893,0.0790161500205658,0.286173670999412,0.802134565312081,0.987554964073796,0.986561063019043,0.60729384522312,0.736659403966173,0.686060020411735,0.49877044821479,0.405474381314884,0.300190039513039,0.370476913238992,0.321310322641884,0.806293837313999,0.748691058658932,0.916904218928164,0.301925591861321,0.852016911113847,0.151549785272358,0.232859950010786,0.74958257220999,0.208260635122369,0.435325705304411,0.199957878268195,0.140128226204176,0.335145230785272,0.858160678380977,0.313813751434131,0.0236107715446665,0.0706371191135734,0.184479105867246,0.307923490578631,0.130422797838725,0.100092043932611,0.418285742230911,0.950182973140924,0.854628761845257,0.594198435489835
"GSM1051840_7512560124_R02C01",0.344040641851064,0.246640109102552,0.394356292698099,0.322329249334268,0.295059463134095,0.0805509806857314,0.201491781802432,0.150322504030237,0.245890625599307,0.836325874519389,0.323285113601765,0.791473415113863,0.478535454979792,0.791032689674871,0.438432615338476,0.0875561097873347,0.309177570750773,0.286996211334268,0.0590018082799889,0.2995607107695,0.713084785470368,0.990734654770958,0.66799197215483,0.635235138211364,0.710942419366123,0.656164123600445,0.473747609934014,0.361795700734974,0.449792279191021,0.314605807258601,0.239730667073067,0.942022170173116,0.746445174944022,0.900017179178835,0.283455304699179,0.829954443424481,0.0525971706627433,0.0893240815908245,0.674147136159745,0.0971680941835615,0.390540458684361,0.247127417519909,0.193940706814384,0.263390069960847,0.828127036538211,0.260464339742148,0.0295090332494771,0.0860131731886866,0.103382591386211,0.353918817252139,0.173410078271195,0.110217670479948,0.429472662605553,0.927652106084243,0.873494521416282,0.587792271767945
"GSM1051841_7512560124_R03C01",0.385875675724007,0.316403982042581,0.455311230248264,0.403712134308709,0.338809114649679,0.0806167400881057,0.310353225578429,0.22035133716494,0.318465542280245,0.731011329766602,0.394026394832369,0.790843426016572,0.51675881695273,0.727630546292657,0.451109641922746,0.158757184003581,0.373305146610531,0.315745512463134,0.0798783978783145,0.282370261736449,0.57901124203705,0.45150000834493,0.808767895620299,0.579147906422305,0.731843373057558,0.67186191340837,0.522890146696953,0.352473282691905,0.36784830316907,0.327072422141166,0.299907195592774,0.895931871922953,0.756729619200738,0.917044424297371,0.302264334089896,0.814128796773201,0.094915112170693,0.197334407393626,0.728883450397069,0.151709759348915,0.430046439475602,0.203949364295761,0.143373910855274,0.287429616952666,0.851106403013183,0.306497804639534,0.0339247067958417,0.0791340225302489,0.134541199694587,0.467002552838065,0.228754156559781,0.0800532367119288,0.370636763272134,0.9418771298449,0.875640087783467,0.5870656091574
"GSM1051842_7512560124_R04C01",0.524344861651533,0.394374611933044,0.516986456993621,0.457559925449992,0.468585746441755,0.0886146943353898,0.409185344132179,0.31568388222728,0.398359324300086,0.805008796200282,0.468354904495743,0.845989191292606,0.661012938120203,0.609634050396297,0.489496051686903,0.127520686290238,0.452887086952182,0.317566733671051,0.0786701921193941,0.382015946178734,0.575692887728862,0.595279061868219,0.820825707715744,0.556558301557331,0.714269866508893,0.683623695177969,0.560699186025325,0.511560368431466,0.477988070449353,0.455640342698301,0.368538686507078,0.880110403786783,0.810268527115729,0.875427269274592,0.349352483303726,0.88383220585513,0.160820549422166,0.250129769527283,0.690140408507424,0.168446358746737,0.595972647483624,0.24120145631068,0.119330140621664,0.392730251336472,0.871195233656223,0.353184163955336,0.040580597811347,0.0838921761998685,0.185053932701174,0.436850562770149,0.219889051430827,0.095576925761173,0.499011856876106,0.931894659839064,0.843510279226757,0.666066813020184
"GSM1051843_7512560124_R05C01",0.479936574543625,0.411523208745164,0.489134641744235,0.487927154941746,0.445880994631782,0.066490765171504,0.460963864475537,0.326947199760497,0.492125616913552,0.794839919169744,0.430193151980645,0.802134964084562,0.480423723825557,0.658538226150102,0.468901511159603,0.174105022928607,0.465622017553704,0.251037866466534,0.151892884496568,0.315223964018457,0.81247852175562,0.734603731886064,0.773138506603232,0.641019339431552,0.733130500923612,0.670383046916782,0.567589241277217,0.489533654488313,0.411206477993918,0.438880428640943,0.403131959553403,0.913623036612952,0.845594035774512,0.912028725314183,0.349725493117198,0.904319649820998,0.185143660646166,0.41798911855588,0.778676060345527,0.227897645216627,0.500125123699032,0.225365516048101,0.0992870751644029,0.354871753341896,0.854755682268156,0.36628986619049,0.0266443908555719,0.0876548875631023,0.241274813059808,0.455063687620558,0.192391982422412,0.112988585933639,0.515302045669656,0.907306061020659,0.839060031595577,0.746452057250317
"GSM1051844_7512560124_R06C01",0.480988249248537,0.39927864265719,0.527161940962395,0.453098987598073,0.374744025067369,0.082909604519774,0.368080419391057,0.201799477490217,0.366173144346007,0.830616907707521,0.422618293922306,0.870412296950453,0.576758920699056,0.761257613726072,0.489231801494282,0.103501234679701,0.378922043461365,0.255227019585324,0.078535072083836,0.279336664018384,0.531215249717337,0.449689266683318,0.970632202577562,0.565722891255006,0.674012573459068,0.695600726405031,0.557800787306776,0.43379688261517,0.38024242364681,0.347863863857213,0.347400365648241,0.946379460874086,0.887611061543421,0.898726312519416,0.280583244719165,0.811250805116894,0.0839104819493103,0.311799945538917,0.730865815344458,0.10967135113016,0.550540007249039,0.227180638449324,0.127290510025027,0.258628245773341,0.899716484406642,0.341093557907317,0.0244690348532175,0.04139606597206,0.118839813365003,0.481983022978214,0.187094924827163,0.0863352386373732,0.531248555459404,0.965708031859914,0.938531787846856,0.633528811901322
"GSM1051845_7512560124_R01C02",0.389800686514723,0.309332759109983,0.378334557551354,0.351259110516305,0.344478436128616,0.0600600600600601,0.319305295645202,0.243370509365777,0.366558464652577,0.768654422703235,0.403662856924164,0.767343050638616,0.47584701557498,0.73267313891165,0.422102264851993,0.0719183418271769,0.311946306529439,0.234100417608524,0.0924324737127746,0.32257965454078,0.575247628846582,0.464986535004527,0.97954959141643,0.630770387631176,0.732071061243572,0.657316769258117,0.522114042768963,0.369618376318831,0.313717912811274,0.321919368787946,0.300108341566765,0.881794229287348,0.833844951178797,0.912902528636265,0.315813217919561,0.835216929211017,0.153061748764183,0.197819102753323,0.728883813029833,0.168567505830107,0.415822341310344,0.245381783796562,0.100422137020255,0.31426452598432,0.935026868588178,0.299510447362139,0.031941799880828,0.0718797647571335,0.159745482281857,0.360951328429689,0.127117973925733,0.0871798234904524,0.406950269071175,0.943365176206149,0.881622605158943,0.632248624733489
"GSM1051846_7512560124_R02C02",0.277738849213569,0.266591179545396,0.396337666393401,0.278834678371695,0.304609828102224,0.0723518284993695,0.209893827281719,0.142860521150335,0.335749138372691,0.777465823930237,0.323511130894336,0.826354048961698,0.503656857804319,0.758034544184842,0.386342083935662,0.0680770865577649,0.323391645807091,0.192659954928841,0.0940026197343841,0.269933874576878,0.771268798382982,0.48784837870609,0.972135386920635,0.697616521457568,0.81721537764226,0.728149213081359,0.421930417290208,0.344853118254348,0.392614114232344,0.266529217040294,0.277224357941956,0.874377652388405,0.793535157511601,0.946070604931701,0.291951080289942,0.850965577143788,0.0831950867065155,0.157317382395378,0.703690035145196,0.141379211911868,0.356202736979772,0.261844712664385,0.154982618771727,0.182961211696992,0.82229491482221,0.254279024650265,0.0227136164594617,0.0605217724918473,0.152727052286688,0.398335391425974,0.14095414929227,0.111664941413537,0.367558581888549,0.946005890266516,0.905533710559125,0.635284480087045
"GSM1051847_7512560124_R03C02",0.423376776287262,0.364047178618312,0.500273125706122,0.408364789627167,0.398849045430982,0.071010746837165,0.364095302180696,0.266405704665202,0.435002233474462,0.779359644136506,0.404049053609142,0.79390142271704,0.576269396641952,0.660254383965325,0.421680558938516,0.114617543231417,0.396743143066162,0.303328784816925,0.0881455640530463,0.323567514125989,0.516350823125838,0.492191483423796,0.965959201607773,0.578549855176768,0.695487414824086,0.65030822666074,0.530044830952605,0.434753115175163,0.377156484709605,0.382345963844616,0.330054678946914,0.933312733759928,0.772587482708036,0.855938697318008,0.339020622251711,0.81911495618114,0.146605037933579,0.235324932520964,0.745186272471257,0.15955768749233,0.480230887980869,0.247016805559401,0.112193373945337,0.238958465183191,0.842945278969957,0.357130700994575,0.0496562968299954,0.104915980547932,0.183625233644007,0.483900356655061,0.225226325043748,0.148483995474724,0.429732534497376,0.907797924057286,0.780711825487945,0.656737518415691
"GSM1051848_7512560124_R04C02",0.488949177899447,0.423024078996259,0.520866009579612,0.474309088755575,0.436467856058896,0.123515118790497,0.411334560098107,0.31876593795134,0.467080286376688,0.771066976572428,0.459533838770489,0.839250690083894,0.683639655784401,0.674138554835956,0.471200100514716,0.130463404135663,0.415114937929943,0.321806518538942,0.090446290062861,0.341732890037844,0.542674574129329,0.363892421753727,0.987378498386157,0.611943098402266,0.6867596390484,0.643204912552819,0.561847491925109,0.420847588141651,0.36435317947145,0.411917379613336,0.349976156224406,0.854073902856257,0.802723848486013,0.870677919956439,0.341237726150216,0.848110132486713,0.160383220625368,0.235328933407975,0.682132413595827,0.18290378230331,0.535188513851684,0.235610192949605,0.103791898537595,0.359953856082409,0.862453384114893,0.378540275053035,0.0394348218406799,0.101519756838906,0.200285440305806,0.501027797515133,0.241837287208701,0.0990203054885085,0.509587717709311,0.903307557346156,0.836683245894938,0.658627209530404
"GSM1051849_7512560124_R05C02",0.319741911647639,0.261975349513349,0.36225616455747,0.267605087876503,0.295411953679001,0.108425334108077,0.239831602888274,0.173650320259013,0.272917344799396,0.858189794239335,0.318020629411646,0.798444569129978,0.508676690687907,0.790397374936537,0.4213468844486,0.0732568133546906,0.310977349438642,0.184207318947534,0.0664369921337086,0.205093665972283,0.149913719165676,0.183082959590342,0.976325797757188,0.655926381798385,0.752828889107547,0.706651836701847,0.494160131811635,0.316658663879588,0.364002811041039,0.256126852670893,0.286058213290077,0.945380839067605,0.858458069171054,0.918145845110232,0.279335302300102,0.831214157799223,0.110680278240244,0.164981730944908,0.727704435930571,0.0994771611697947,0.392740020253516,0.261382255768353,0.184845588674512,0.220617955543684,0.864512582937458,0.248478088258983,0.0253658481668173,0.0732718894009217,0.117698563074616,0.335846211840641,0.12308587696231,0.111975273123366,0.361647024191483,0.95716546857482,0.871862615587847,0.628732320344106
"GSM1051850_7512560124_R06C02",0.444330123159294,0.347790036512956,0.505382727024744,0.460004928605167,0.376613584112683,0.0764516623257239,0.312961108579952,0.235549739401643,0.43918646537933,0.854619577727645,0.458791471442541,0.815573500445072,0.595004225682456,0.685461617453166,0.460895427730212,0.114118693119793,0.432130625246813,0.309980978863511,0.100496075269308,0.244801145684754,0.245986276685804,0.141329363891639,0.984899817372534,0.635705856961983,0.737067520762728,0.752370999354763,0.559054408796272,0.414908353512078,0.323954602525849,0.418747101733907,0.366973201139435,0.921446168702752,0.930963190387317,0.851585261353899,0.364259622864587,0.861618580344144,0.105866697794265,0.327356532568735,0.791799912076602,0.160934620911395,0.501101414974858,0.199123076493423,0.0493534482758621,0.339800085949024,0.905592021140568,0.350300617153436,0.0339505580281395,0.0762393752426975,0.196012096998531,0.544029804202635,0.241383412037728,0.121147166437601,0.5102248556008,0.962121675328646,0.899358059914408,0.691688437261885
"GSM1051851_7512560128_R01C01",0.405299631157218,0.37995945785756,0.433412185331454,0.43136601812816,0.386027275189453,0.0613451589061345,0.319593977088476,0.206962700853034,0.416223708712421,0.728275327616346,0.357244946437719,0.844924979460563,0.670815339599319,0.670659354883747,0.436378538121473,0.118561514601113,0.355257582665092,0.252817906241557,0.086773807944357,0.327241924307183,0.536701049574148,0.555356363525453,0.81851000259314,0.592070862736207,0.715025487498989,0.695598037961693,0.509910077807708,0.405690176471786,0.333806904126141,0.347065691082414,0.290872745113612,0.929730014196821,0.73236985088057,0.868603642671292,0.3281401356317,0.863602676169168,0.12115252978814,0.207956162090742,0.73165140789981,0.159789667733085,0.429694627832668,0.24553410862007,0.121007433556227,0.286960600561002,0.838961502431191,0.29139570761147,0.0267683982841107,0.0676397458329496,0.204279947530923,0.443829469216023,0.233975187576423,0.0826154422624659,0.402146142903648,0.948442207222667,0.845015576323987,0.627295331168521
"GSM1051852_7512560128_R02C01",0.488709103040385,0.345163066657065,0.498941676233353,0.431917466205875,0.432333777112008,0.0694690265486726,0.319989347822464,0.245440447582433,0.352528264291291,0.827591562039572,0.446766888138598,0.873988098293896,0.669140056233607,0.666746044858665,0.472281358006107,0.136049272774928,0.410961540490787,0.381940323121893,0.0874196403775473,0.351715790234797,0.588789231807603,0.607182395443151,0.545859851678483,0.526332533726391,0.666228464678613,0.654031346852776,0.570262070098846,0.417696033731192,0.434027484129989,0.391431619895811,0.371880091823181,0.923576055320617,0.789167863158847,0.858775668345602,0.320903831200322,0.817307603972921,0.128357231127205,0.113966221115062,0.622651797978928,0.152181640461686,0.523820703996196,0.262691939276073,0.227570065414391,0.336510351057539,0.898205029756191,0.330764520784449,0.0524067857508267,0.0773512202083631,0.137185484311631,0.333036337609448,0.143979409967753,0.135655954276984,0.459925033905477,0.952723336812401,0.843879612889503,0.622030969037902
"GSM1051853_7512560128_R04C01",0.510579009967713,0.471294788176944,0.532022178534703,0.538791254861691,0.453069640226901,0.049856184084372,0.420463648395126,0.320903319674747,0.449519100946522,0.850258347471139,0.499491790112349,0.861200043441435,0.585921646399047,0.605381403484612,0.41721247840091,0.118390350877336,0.472116778841984,0.324497257976006,0.111990695634812,0.360928268908747,0.589080504091431,0.517074889098114,0.79319854292229,0.523650904493613,0.645192069830724,0.596999535525593,0.59014050681043,0.505035400212012,0.424525264403612,0.431659444542056,0.33135091381184,0.918857371767933,0.825617943900222,0.930650037792895,0.352296775899408,0.87176591568744,0.150408523373817,0.281645661376301,0.705302183449602,0.187923101180159,0.537326277209058,0.269018838530998,0.124140719773554,0.378382577716076,0.902892464492993,0.387902995027277,0.0253021178468285,0.0738600495313942,0.185814033445009,0.498112927150423,0.244264269327825,0.122884853436406,0.561217486730846,0.949316913604002,0.840873634945398,0.703669832601116
